filling time,[CH4] (ppb),δD SMOW (‰)
2017-01-03 20:31:00,1945.6036587619049,-80.08
2017-01-03 20:48:00,1962.285158773585,-83.69
2017-01-03 21:39:00,1946.6036587619049,-82.29
2017-01-03 21:56:00,1965.285158773585,-84.35
2017-01-03 22:13:00,1949.6036587619049,-87.66
2017-01-03 22:30:00,1947.285158773585,-81.98
2017-01-03 23:21:00,1933.6036587619049,-85.02
2017-01-03 23:38:00,1924.285158773585,-89.25
2017-01-03 23:55:00,1926.6036587619049,-82.65
2017-01-04 00:11:00,1938.285158773585,-79.56
2017-01-04 01:02:00,1922.6036587619049,-91.77
2017-01-04 01:19:00,1935.285158773585,-84.91
2017-01-04 01:36:00,1924.6036587619049,-88.28
2017-01-04 01:53:00,1937.285158773585,-82.02
2017-01-04 02:44:00,1933.6036587619049,-90.43
2017-01-04 03:01:00,1947.285158773585,-81.26
2017-01-04 03:18:00,1929.6036587619049,-80.46
2017-01-04 03:35:00,1943.285158773585,-74.62
2017-01-04 04:26:00,1922.6036587619049,-92.55
2017-01-04 04:42:00,1924.285158773585,-89.21
2017-01-04 04:59:00,1928.6036587619049,-82.55
2017-01-04 05:16:00,1914.285158773585,-87.29
2017-01-04 06:07:00,1946.6036587619049,-90.12
2017-01-04 06:24:00,1932.285158773585,-92.86
2017-01-04 06:41:00,1930.6036587619049,-90.73
2017-01-04 06:58:00,1941.285158773585,-87.97
2017-01-04 07:49:00,1940.6036587619049,-95.24
2017-01-04 08:06:00,1944.285158773585,-96.57
2017-01-04 11:08:00,1912.6036587619049,-87.05
2017-01-04 11:24:00,1934.285158773585,-79.89
2017-01-04 11:41:00,1929.6036587619049,-86.76
2017-01-04 11:58:00,1939.285158773585,-87.36
2017-01-04 12:49:00,1941.6036587619049,-89.77
2017-01-04 13:06:00,1930.285158773585,-85.42
2017-01-04 13:23:00,1928.6036587619049,-84.79
2017-01-04 13:40:00,1926.285158773585,-81.2
2017-01-04 14:31:00,1936.6036587619049,-90.13
2017-01-04 14:48:00,1932.285158773585,-85.34
2017-01-04 15:05:00,1932.6036587619049,-84.1
2017-01-04 15:22:00,1931.285158773585,-82.17
2017-01-04 16:12:00,1925.6036587619049,-87.39
2017-01-04 16:29:00,1930.285158773585,-81.73
2017-01-04 16:46:00,1923.6036587619049,-82.09
2017-01-04 17:03:00,1925.285158773585,-80.48
2017-01-04 17:54:00,1933.6036587619049,-81.42
2017-01-04 18:11:00,1918.285158773585,-81.73
2017-01-04 18:28:00,1931.6036587619049,-81.5
2017-01-04 18:45:00,1938.285158773585,-81.16
2017-01-04 19:36:00,1935.6036587619049,-80.37
2017-01-04 19:52:00,1921.285158773585,-83.67
2017-01-04 20:09:00,1937.6036587619049,-84.24
2017-01-04 20:26:00,1938.285158773585,-84.79
2017-01-04 21:17:00,1933.6036587619049,-81.16
2017-01-04 21:34:00,1935.285158773585,-78.85
2017-01-04 21:51:00,1930.6036587619049,-83.04
2017-01-04 22:08:00,1926.285158773585,-76.17
2017-01-04 22:59:00,1934.6036587619049,-79.04
2017-01-04 23:16:00,1929.285158773585,-91.06
2017-01-04 23:33:00,1926.6036587619049,-80.51
2017-01-04 23:50:00,1935.285158773585,-80.55
2017-01-05 00:40:00,1934.6036587619049,-85.07
2017-01-05 00:57:00,1940.285158773585,-86.86
2017-01-05 01:14:00,1941.6036587619049,-79.63
2017-01-05 01:31:00,1947.285158773585,-82.45
2017-01-05 02:22:00,1947.6036587619049,-88.27
2017-01-05 02:39:00,1941.285158773585,-96.3
2017-01-05 02:56:00,1948.6036587619049,-84.49
2017-01-05 03:13:00,1949.285158773585,-90.97
2017-01-05 04:04:00,1952.6036587619049,-80.62
2017-01-05 04:21:00,1957.285158773585,-92.47
2017-01-05 04:38:00,1957.6036587619049,-91.25
2017-01-05 04:54:00,1937.285158773585,-88.55
2017-01-05 05:45:00,1955.6036587619049,-82.2
2017-01-05 06:02:00,1947.285158773585,-96.78
2017-01-05 06:19:00,1955.6036587619049,-89.97
2017-01-05 06:36:00,1957.285158773585,-86.25
2017-01-05 07:27:00,1951.6036587619049,-77.8
2017-01-05 07:44:00,1973.285158773585,-88.59
2017-01-05 08:01:00,1962.6036587619049,-88.52
2017-01-05 08:18:00,1972.285158773585,-84.7
2017-01-05 09:08:00,1965.6036587619049,-85.69
2017-01-05 09:25:00,1972.285158773585,-82.2
2017-01-05 09:42:00,1972.6036587619049,-83.94
2017-01-05 09:59:00,1969.285158773585,-83.25
2017-01-05 10:50:00,1972.6036587619049,-95.29
2017-01-05 11:07:00,1971.285158773585,-80.88
2017-01-05 11:24:00,1979.6036587619049,-85.99
2017-01-05 11:41:00,1974.285158773585,-83.56
2017-01-05 12:32:00,1963.6036587619049,-83.4
2017-01-05 12:49:00,1956.285158773585,-82.33
2017-01-05 13:06:00,1953.6036587619049,-86.5
2017-01-05 13:22:00,1944.285158773585,-83.9
2017-01-05 14:13:00,1968.6036587619049,-84.67
2017-01-05 14:30:00,1957.285158773585,-94.79
2017-01-05 14:47:00,1960.6036587619049,-84.37
2017-01-05 15:04:00,1943.285158773585,-90.27
2017-01-05 15:55:00,1951.6036587619049,-84.53
2017-01-05 16:12:00,1961.285158773585,-88.92
2017-01-05 16:29:00,1951.6036587619049,-86.52
2017-01-05 16:46:00,1959.285158773585,-83.13
2017-01-05 17:36:00,1953.6036587619049,-87.45
2017-01-05 17:53:00,1965.285158773585,-94.67
2017-01-05 18:10:00,1966.6036587619049,-85.0
2017-01-05 18:27:00,1990.285158773585,-86.39
2017-01-05 19:18:00,2020.6036587619049,-88.6
2017-01-05 19:35:00,2053.285158773585,-97.85
2017-01-05 19:52:00,2044.6036587619049,-96.44
2017-01-05 20:09:00,1998.285158773585,-91.71
2017-01-05 21:00:00,1992.6036587619049,-92.02
2017-01-05 21:17:00,1977.285158773585,-88.58
2017-01-05 21:34:00,2002.6036587619049,-91.54
2017-01-05 21:50:00,2000.285158773585,-91.8
2017-01-05 22:41:00,2107.6036587619046,-103.48
2017-01-05 22:58:00,2190.285158773585,-98.68
2017-01-05 23:15:00,2194.6036587619046,-115.79
2017-01-05 23:32:00,2125.285158773585,-98.64
2017-01-06 00:23:00,2210.6036587619046,-112.99
2017-01-06 00:40:00,2211.285158773585,-104.53
2017-01-06 00:57:00,2223.6036587619046,-101.65
2017-01-06 01:14:00,2187.285158773585,-105.77
2017-01-06 02:05:00,2167.6036587619046,-101.77
2017-01-06 02:21:00,2186.285158773585,-111.21
2017-01-06 02:38:00,2185.6036587619046,-105.85
2017-01-06 02:55:00,2159.285158773585,-108.9
2017-01-06 03:46:00,2158.6036587619046,-101.79
2017-01-06 04:03:00,2154.285158773585,-105.49
2017-01-06 04:20:00,2181.6036587619046,-104.71
2017-01-06 04:37:00,2181.285158773585,-106.01
2017-01-06 05:28:00,2182.6036587619046,-100.86
2017-01-06 05:45:00,2164.285158773585,-107.16
2017-01-06 06:02:00,2133.6036587619046,-100.4
2017-01-06 06:19:00,2162.285158773585,-105.27
2017-01-06 07:09:00,2179.6036587619046,-103.98
2017-01-06 07:26:00,2192.285158773585,-108.22
2017-01-06 07:43:00,2192.6036587619046,-112.66
2017-01-06 08:00:00,2186.285158773585,-110.17
2017-01-06 08:51:00,2288.6036587619046,-121.61
2017-01-06 09:08:00,2334.285158773585,-121.68
2017-01-07 09:51:00,2129.0,-99.45
2017-01-07 10:08:00,2124.0,-122.28
2017-01-07 10:25:00,2135.0,-100.89
2017-01-07 10:42:00,2112.0,-109.32
2017-01-07 11:33:00,2148.0,-98.46
2017-01-07 11:50:00,2124.0,-93.52
2017-01-07 12:07:00,2155.0,-104.73
2017-01-07 12:24:00,2128.0,-101.6
2017-01-07 13:15:00,2173.0,-105.7
2017-01-07 13:31:00,2131.0,-105.61
2017-01-07 13:48:00,2180.0,-104.72
2017-01-07 14:05:00,2125.0,-99.31
2017-01-07 14:56:00,2217.0,-103.74
2017-01-07 15:13:00,2195.0,-105.92
2017-01-07 15:30:00,2205.0,-104.34
2017-01-07 15:47:00,2167.0,-104.01
2017-01-07 16:38:00,2104.0,-99.51
2017-01-07 16:55:00,2125.0,-101.39
2017-01-07 17:12:00,2058.0,-92.75
2017-01-07 17:29:00,1983.0,-87.29
2017-01-07 18:19:00,1931.0,-84.51
2017-01-07 18:36:00,1936.0,-91.65
2017-01-07 18:53:00,1931.0,-88.17
2017-01-07 19:10:00,1925.0,-87.08
2017-01-07 20:01:00,1927.0,-89.82
2017-01-07 20:18:00,1930.0,-85.47
2017-01-07 20:35:00,1930.0,-93.75
2017-01-07 20:52:00,1917.0,-82.07
2017-01-07 21:43:00,1927.0,-92.85
2017-01-07 21:59:00,1932.0,-84.24
2017-01-07 22:16:00,1931.0,-84.56
2017-01-07 22:33:00,1944.0,-91.76
2017-01-07 23:24:00,1933.0,-92.97
2017-01-07 23:41:00,1929.0,-80.64
2017-01-07 23:58:00,1933.0,-88.17
2017-01-08 00:15:00,1920.0,-84.77
2017-01-08 01:06:00,1921.0,-81.78
2017-01-08 01:23:00,1937.0,-80.65
2017-01-08 01:40:00,1929.0,-80.86
2017-01-08 01:56:00,1918.0,-75.45
2017-01-08 02:47:00,1924.0,-83.78
2017-01-08 03:04:00,1925.0,-84.31
2017-01-08 03:21:00,1926.0,-76.13
2017-01-08 03:38:00,1928.0,-79.3
2017-01-08 04:29:00,1922.0,-85.75
2017-01-08 04:46:00,1922.0,-85.42
2017-01-08 05:03:00,1925.0,-77.43
2017-01-08 05:20:00,1929.0,-88.4
2017-01-08 06:11:00,1924.0,-86.26
2017-01-08 06:27:00,1928.0,-82.29
2017-01-08 06:44:00,1925.0,-87.22
2017-01-08 07:01:00,1928.0,-76.67
2017-01-08 07:52:00,1942.0,-81.71
2017-01-08 08:09:00,1935.0,-73.37
2017-01-08 08:26:00,1941.0,-86.24
2017-01-08 08:43:00,1938.0,-76.33
2017-01-08 09:34:00,1941.0,-80.98
2017-01-08 09:51:00,1930.0,-76.47
2017-01-08 10:08:00,1940.0,-78.58
2017-01-08 10:24:00,1947.0,-87.69
2017-01-08 11:15:00,1934.0,-72.68
2017-01-08 11:32:00,1971.0,-82.84
2017-01-08 11:49:00,1965.0,-90.93
2017-01-08 12:06:00,1964.0,-85.72
2017-01-08 12:57:00,1994.0,-89.73
2017-01-08 13:14:00,2059.0,-94.02
2017-01-08 13:31:00,2031.0,-95.68
2017-01-08 13:48:00,2244.0,-117.27
2017-01-08 14:39:00,2222.0,-110.56
2017-01-08 14:55:00,2621.0,-141.98
2017-01-08 15:12:00,2482.0,-129.9
2017-01-08 15:29:00,2229.0,-110.36
2017-01-08 16:20:00,2413.0,-131.9
2017-01-08 16:37:00,2398.0,-123.87
2017-01-08 16:54:00,2395.0,-123.28
2017-01-08 17:11:00,2209.0,-104.91
2017-01-08 18:02:00,2155.0,-107.84
2017-01-08 18:19:00,2273.0,-105.39
2017-01-08 18:36:00,1998.0,-86.16
2017-01-08 18:53:00,2098.0,-91.86
2017-01-08 19:43:00,2294.0,-126.38
2017-01-08 20:00:00,2492.0,-124.55
2017-01-08 20:17:00,2406.0,-132.7
2017-01-08 20:34:00,2603.0,-130.29
2017-01-08 21:25:00,2509.0,-133.65
2017-01-08 21:42:00,2474.0,-133.42
2017-01-08 21:59:00,2260.0,-117.59
2017-01-08 22:16:00,2213.0,-113.71
2017-01-08 23:07:00,2505.0,-138.29
2017-01-08 23:23:00,2518.0,-137.42
2017-01-08 23:40:00,2496.0,-140.01
2017-01-08 23:57:00,2431.0,-123.74
2017-01-09 00:48:00,1994.0,-88.68
2017-01-09 01:05:00,2155.0,-106.33
2017-01-09 01:22:00,2410.0,-127.16
2017-01-09 01:39:00,2456.0,-130.12
2017-01-09 02:30:00,2340.0,-116.52
2017-01-09 02:47:00,2429.0,-126.15
2017-01-09 03:04:00,2370.0,-119.57
2017-01-09 03:21:00,2482.0,-127.16
2017-01-09 04:11:00,2684.0,-141.97
2017-01-09 04:28:00,2726.0,-147.15
2017-01-09 04:45:00,2666.0,-135.58
2017-01-09 05:02:00,2629.0,-128.08
2017-01-09 05:53:00,2320.0,-111.12
2017-01-09 17:32:00,2318.4949207692307,-117.25
2017-01-09 17:48:00,2290.6623307692307,-116.05
2017-01-09 18:05:00,2286.4949207692307,-116.38
2017-01-09 18:22:00,2265.6623307692307,-116.44
2017-01-09 19:13:00,2185.4949207692307,-106.69
2017-01-09 19:30:00,2187.6623307692307,-112.04
2017-01-09 19:47:00,2181.4949207692307,-99.63
2017-01-09 20:04:00,2169.6623307692307,-111.47
2017-01-09 20:55:00,2160.4949207692307,-101.97
2017-01-09 21:12:00,2143.6623307692307,-98.63
2017-01-09 21:29:00,2157.4949207692307,-107.21
2017-01-09 21:45:00,2130.6623307692307,-101.14
2017-01-09 22:36:00,2157.4949207692307,-103.21
2017-01-09 22:53:00,2157.6623307692307,-109.79
2017-01-09 23:10:00,2163.4949207692307,-100.18
2017-01-09 23:27:00,2144.6623307692307,-108.26
2017-01-10 00:18:00,2137.4949207692307,-97.82
2017-01-10 00:35:00,2120.6623307692307,-105.49
2017-01-10 00:52:00,2128.4949207692307,-98.13
2017-01-10 01:09:00,2096.6623307692307,-105.23
2017-01-10 02:00:00,2135.4949207692307,-97.18
2017-01-10 02:16:00,2111.6623307692307,-101.73
2017-01-10 02:33:00,2136.4949207692307,-107.68
2017-01-10 02:50:00,2114.6623307692307,-105.74
2017-01-10 03:41:00,2132.4949207692307,-97.22
2017-01-10 03:58:00,2126.6623307692307,-113.39
2017-01-10 04:15:00,2080.4949207692307,-102.09
2017-01-10 04:32:00,2079.6623307692307,-103.44
2017-01-10 05:23:00,2050.4949207692307,-99.12
2017-01-10 05:40:00,2052.6623307692307,-99.71
2017-01-10 05:57:00,2059.4949207692307,-92.44
2017-01-10 06:14:00,2089.6623307692307,-109.58
2017-01-10 07:04:00,1978.494920769231,-88.34
2017-01-24 05:04:00,2443.8269642105265,-128.48
2017-01-24 06:13:00,2505.8269642105265,-127.24
2017-01-24 06:47:00,2478.8269642105265,-127.42
2017-01-24 07:56:00,2409.8269642105265,-123.38
2017-01-24 08:30:00,2444.8269642105265,-128.5
2017-01-24 09:39:00,2374.8269642105265,-123.02
2017-01-24 10:14:00,2313.8269642105265,-116.32
2017-01-24 11:22:00,2335.8269642105265,-119.99
2017-01-24 11:57:00,2351.8269642105265,-122.27
2017-01-24 13:06:00,2347.8269642105265,-115.8
2017-01-24 13:40:00,2290.8269642105265,-118.71
2017-01-24 14:49:00,2241.8269642105265,-113.69
2017-01-24 15:23:00,2255.8269642105265,-119.77
2017-01-24 16:32:00,2230.8269642105265,-113.3
2017-01-24 17:06:00,2254.8269642105265,-114.36
2017-01-24 18:15:00,2234.8269642105265,-106.24
2017-01-24 18:49:00,2195.8269642105265,-108.72
2017-01-24 19:58:00,2183.8269642105265,-108.09
2017-01-24 20:33:00,2220.8269642105265,-110.93
2017-01-24 21:41:00,2228.8269642105265,-110.17
2017-01-24 22:16:00,2250.8269642105265,-112.48
2017-01-24 23:25:00,2327.8269642105265,-118.98
2017-01-24 23:59:00,2375.8269642105265,-121.71
2017-01-25 01:08:00,2317.8269642105265,-116.69
2017-01-25 01:42:00,2318.8269642105265,-119.04
2017-01-25 02:51:00,2273.8269642105265,-113.81
2017-01-25 03:25:00,2201.8269642105265,-112.01
2017-01-25 04:34:00,2206.8269642105265,-109.09
2017-01-25 05:08:00,2210.8269642105265,-113.46
2017-01-25 06:17:00,2218.8269642105265,-113.2
2017-01-25 06:52:00,2240.8269642105265,-113.44
2017-01-25 08:00:00,2248.8269642105265,-114.7
2017-01-25 08:35:00,2226.8269642105265,-114.37
2017-01-25 09:44:00,2263.8269642105265,-113.74
2017-01-25 10:58:00,2331.8269642105265,-116.49
2017-01-25 12:07:00,2337.8269642105265,-118.55
2017-01-25 12:42:00,2297.8269642105265,-118.29
2017-01-25 13:50:00,2263.8269642105265,-112.04
2017-01-25 14:25:00,2249.8269642105265,-113.41
2017-01-25 15:33:00,2171.8269642105265,-104.93
2017-01-25 16:08:00,2156.8269642105265,-101.7
2017-01-25 17:17:00,2202.8269642105265,-103.97
2017-01-25 17:51:00,2253.8269642105265,-110.56
2017-01-25 19:00:00,2198.8269642105265,-109.91
2017-01-25 19:34:00,2191.8269642105265,-106.64
2017-01-25 20:43:00,2076.8269642105265,-96.71
2017-01-25 21:17:00,2055.8269642105265,-94.06
2017-01-25 22:26:00,2056.8269642105265,-92.45
2017-01-25 23:01:00,2046.8269642105263,-92.27
2017-01-26 00:09:00,2110.8269642105265,-98.35
2017-01-26 00:44:00,2061.8269642105265,-101.5
2017-01-26 01:52:00,2089.8269642105265,-99.39
2017-01-26 02:27:00,2260.8269642105265,-113.02
2017-01-26 03:36:00,2240.8269642105265,-111.44
2017-01-26 04:10:00,2201.8269642105265,-109.42
2017-01-26 05:19:00,2320.8269642105265,-120.85
2017-01-26 05:53:00,2349.8269642105265,-122.31
2017-01-26 07:02:00,2330.8269642105265,-122.9
2017-01-26 07:36:00,2346.8269642105265,-118.5
2017-01-26 08:45:00,2348.8269642105265,-123.75
2017-01-26 09:32:00,2331.8269642105265,-119.03
2017-01-26 10:41:00,2320.8269642105265,-117.37
2017-01-26 11:15:00,2267.8269642105265,-110.69
2017-01-26 12:24:00,2193.8269642105265,-109.01
2017-01-26 12:59:00,2171.8269642105265,-109.06
2017-01-26 14:07:00,2171.8269642105265,-103.61
2017-01-26 14:42:00,2167.8269642105265,-107.0
2017-01-26 15:51:00,2184.8269642105265,-111.83
2017-01-26 16:25:00,2163.8269642105265,-108.58
2017-01-26 17:34:00,2183.8269642105265,-105.22
2017-01-26 18:08:00,2175.8269642105265,-114.19
2017-01-26 19:17:00,2199.8269642105265,-108.59
2017-01-26 19:51:00,2195.8269642105265,-111.31
2017-01-26 21:00:00,2220.8269642105265,-112.35
2017-01-26 21:34:00,2213.8269642105265,-107.16
2017-01-26 22:43:00,2220.8269642105265,-110.84
2017-01-26 23:18:00,2238.8269642105265,-110.72
2017-01-27 00:26:00,2245.8269642105265,-115.52
2017-01-27 01:01:00,2247.8269642105265,-112.54
2017-01-27 02:10:00,2277.8269642105265,-118.13
2017-01-27 02:44:00,2233.8269642105265,-111.92
2017-01-27 03:53:00,2245.8269642105265,-110.89
2017-01-27 04:27:00,2294.8269642105265,-113.89
2017-01-27 05:36:00,2317.8269642105265,-117.1
2017-01-27 06:10:00,2282.8269642105265,-115.8
2017-01-27 07:19:00,2273.8269642105265,-116.39
2017-01-27 07:53:00,2254.8269642105265,-114.99
2017-01-27 09:02:00,2250.8269642105265,-116.25
2017-01-27 09:37:00,2242.8269642105265,-113.9
2017-01-27 10:45:00,2216.8269642105265,-105.49
2017-01-27 11:20:00,2164.8269642105265,-108.2
2017-01-27 12:29:00,2188.8269642105265,-111.19
2017-01-27 13:03:00,2180.8269642105265,-109.08
2017-01-27 14:12:00,2191.8269642105265,-107.81
2017-01-27 14:46:00,2199.8269642105265,-111.0
2017-01-27 15:55:00,2231.8269642105265,-115.31
2017-01-27 16:29:00,2256.8269642105265,-116.87
2017-01-27 17:38:00,2283.8269642105265,-116.19
2017-01-27 18:12:00,2248.8269642105265,-105.7
2017-01-27 19:21:00,2220.8269642105265,-106.01
2017-01-27 19:56:00,2242.8269642105265,-106.78
2017-01-27 21:04:00,2225.8269642105265,-111.07
2017-01-27 21:39:00,2289.8269642105265,-113.91
2017-01-27 22:47:00,2336.8269642105265,-119.64
2017-01-27 23:22:00,2285.8269642105265,-112.74
2017-01-28 00:31:00,2317.8269642105265,-114.03
2017-01-28 01:05:00,2322.8269642105265,-118.23
2017-01-28 02:14:00,2300.8269642105265,-112.06
2017-01-28 02:48:00,2306.8269642105265,-111.01
2017-01-28 03:57:00,2271.8269642105265,-112.65
2017-01-28 04:31:00,2241.8269642105265,-113.35
2017-01-28 05:40:00,2217.8269642105265,-110.03
2017-01-28 06:15:00,2196.8269642105265,-102.29
2017-01-28 07:23:00,2217.8269642105265,-111.34
2017-01-28 07:58:00,2248.8269642105265,-117.76
2017-01-28 09:06:00,2241.8269642105265,-114.2
2017-01-28 09:41:00,2233.8269642105265,-112.46
2017-01-28 10:50:00,2132.8269642105265,-101.71
2017-01-28 11:24:00,2119.8269642105265,-101.37
2017-01-28 12:33:00,2132.8269642105265,-104.95
2017-01-28 13:07:00,2165.8269642105265,-103.12
2017-01-28 14:16:00,2209.8269642105265,-107.79
2017-01-28 14:50:00,2222.8269642105265,-109.69
2017-01-28 15:59:00,2181.8269642105265,-106.64
2017-01-28 16:33:00,2256.8269642105265,-111.41
2017-01-28 17:42:00,2281.8269642105265,-116.89
2017-01-28 18:17:00,2244.8269642105265,-118.1
2017-01-28 19:25:00,2206.8269642105265,-108.27
2017-01-28 20:00:00,2205.8269642105265,-110.67
2017-01-28 21:09:00,2233.8269642105265,-112.71
2017-01-28 21:43:00,2221.8269642105265,-110.65
2017-01-28 22:52:00,2261.8269642105265,-115.59
2017-01-28 23:26:00,2298.8269642105265,-114.84
2017-01-29 00:35:00,2222.8269642105265,-109.79
2017-01-29 01:09:00,2176.8269642105265,-109.85
2017-01-29 02:18:00,2137.8269642105265,-108.85
2017-01-29 02:52:00,2136.8269642105265,-104.52
2017-01-29 04:01:00,2153.8269642105265,-106.29
2017-01-29 04:35:00,2141.8269642105265,-103.79
2017-01-29 05:44:00,2141.8269642105265,-108.24
2017-01-29 06:19:00,2174.8269642105265,-103.52
2017-01-29 07:27:00,2224.8269642105265,-107.98
2017-01-29 08:02:00,2213.8269642105265,-105.89
2017-01-29 09:11:00,2143.8269642105265,-100.39
2017-01-29 09:45:00,2130.8269642105265,-99.3
2017-01-29 10:54:00,2105.8269642105265,-101.35
2017-01-29 11:28:00,2077.8269642105265,-99.69
2017-01-29 12:37:00,2066.8269642105265,-97.13
2017-01-29 13:11:00,2053.8269642105265,-95.73
2017-01-29 14:20:00,2038.8269642105263,-95.02
2017-01-29 14:54:00,2032.8269642105263,-96.68
2017-01-29 16:03:00,2021.8269642105263,-90.19
2017-01-29 16:38:00,2044.8269642105263,-95.07
2017-01-29 17:46:00,2079.8269642105265,-93.08
2017-01-29 18:21:00,2080.8269642105265,-96.09
2017-01-29 19:30:00,2175.8269642105265,-103.87
2017-01-29 20:04:00,2209.8269642105265,-112.87
2017-01-29 21:13:00,2174.8269642105265,-104.95
2017-01-29 21:47:00,2165.8269642105265,-108.22
2017-01-29 22:56:00,2111.8269642105265,-103.62
2017-01-29 23:30:00,2118.8269642105265,-103.17
2017-01-30 00:39:00,2109.8269642105265,-99.25
2017-01-30 01:13:00,2106.8269642105265,-98.79
2017-01-30 02:22:00,2101.8269642105265,-97.54
2017-01-30 02:57:00,2072.8269642105265,-96.63
2017-01-30 04:05:00,2084.8269642105265,-97.64
2017-01-30 04:40:00,2120.8269642105265,-101.33
2017-01-30 05:48:00,2124.8269642105265,-102.13
2017-01-30 06:23:00,2121.8269642105265,-102.32
2017-01-30 07:32:00,2155.8269642105265,-102.53
2017-01-30 08:06:00,2170.8269642105265,-105.86
2017-01-30 09:15:00,2168.8269642105265,-100.05
2017-01-30 09:49:00,2145.8269642105265,-101.64
2017-01-30 10:58:00,2115.8269642105265,-100.32
2017-01-30 11:32:00,2098.8269642105265,-100.86
2017-01-30 12:41:00,2084.8269642105265,-101.18
2017-01-30 13:16:00,2098.8269642105265,-97.67
2017-01-30 14:24:00,2068.8269642105265,-90.92
2017-01-30 14:59:00,2049.8269642105265,-99.7
2017-01-30 16:07:00,2057.8269642105265,-94.72
2017-01-30 16:42:00,2046.8269642105263,-91.59
2017-01-30 17:51:00,2016.8269642105263,-88.82
2017-01-30 18:25:00,2013.8269642105263,-92.74
2017-01-30 19:34:00,2006.8269642105263,-92.92
2017-01-30 20:08:00,1980.8269642105263,-89.65
2017-01-30 21:17:00,1967.8269642105263,-81.65
2017-01-30 21:51:00,1973.8269642105263,-92.83
2017-01-30 23:00:00,2014.8269642105263,-90.62
2017-01-30 23:34:00,2014.8269642105263,-85.3
2017-01-31 08:58:00,2097.44602,-100.82
2017-01-31 09:32:00,2097.44602,-98.48
2017-01-31 10:40:00,2073.44602,-91.69
2017-01-31 11:14:00,2071.44602,-91.25
2017-01-31 12:21:00,2087.44602,-99.92
2017-01-31 12:55:00,2115.44602,-103.27
2017-01-31 14:03:00,2122.44602,-101.72
2017-01-31 14:37:00,2129.44602,-109.79
2017-01-31 15:45:00,2154.44602,-109.71
2017-01-31 16:18:00,2218.44602,-106.95
2017-01-31 17:26:00,2195.44602,-103.83
2017-01-31 18:00:00,2281.44602,-108.78
2017-01-31 19:08:00,2291.44602,-113.76
2017-01-31 19:42:00,2242.44602,-104.63
2017-01-31 20:49:00,2275.44602,-111.06
2017-01-31 21:23:00,2181.44602,-108.92
2017-01-31 22:31:00,2161.44602,-105.78
2017-01-31 23:05:00,2097.44602,-96.55
2017-02-01 00:13:00,2127.44602,-104.16
2017-02-01 00:46:00,2137.44602,-101.99
2017-02-01 01:54:00,2179.44602,-104.95
2017-02-01 02:28:00,2209.44602,-111.65
2017-02-01 03:36:00,2236.44602,-107.79
2017-02-01 04:10:00,2225.44602,-104.05
2017-02-01 05:17:00,2212.44602,-109.79
2017-02-01 05:51:00,2226.44602,-109.55
2017-02-01 06:59:00,2127.44602,-96.56
2017-02-01 07:33:00,2166.44602,-101.66
2017-02-01 10:08:00,2127.3139954545454,-98.95
2017-02-01 10:42:00,2119.3139954545454,-96.77
2017-02-01 11:51:00,2106.3139954545454,-100.75
2017-02-01 12:25:00,2095.3139954545454,-101.27
2017-02-01 13:34:00,2116.3139954545454,-98.46
2017-02-01 14:08:00,2107.3139954545454,-98.29
2017-02-01 15:17:00,2119.3139954545454,-99.41
2017-02-01 15:52:00,2110.3139954545454,-98.85
2017-02-01 17:00:00,2141.3139954545454,-101.69
2017-02-01 17:35:00,2163.3139954545454,-105.85
2017-02-01 18:44:00,2210.3139954545454,-107.6
2017-02-01 19:18:00,2191.3139954545454,-108.3
2017-02-01 20:27:00,2181.3139954545454,-111.99
2017-02-01 21:01:00,2211.3139954545454,-110.16
2017-02-01 22:10:00,2201.3139954545454,-111.29
2017-02-01 22:44:00,2213.3139954545454,-115.2
2017-02-01 23:53:00,2214.3139954545454,-112.34
2017-02-02 00:27:00,2178.3139954545454,-111.41
2017-02-02 01:36:00,2172.3139954545454,-104.72
2017-02-02 02:11:00,2161.3139954545454,-108.98
2017-02-02 03:19:00,2193.3139954545454,-106.08
2017-02-02 03:54:00,2201.3139954545454,-111.55
2017-02-02 05:03:00,2236.3139954545454,-114.08
2017-02-02 05:37:00,2221.3139954545454,-111.21
2017-02-02 06:46:00,2230.3139954545454,-109.14
2017-02-02 07:20:00,2198.3139954545454,-107.22
2017-02-02 08:29:00,2270.3139954545454,-117.86
2017-02-02 09:17:00,2168.3139954545454,-90.86
2017-02-02 09:51:00,2185.3139954545454,-105.52
2017-02-02 11:00:00,2175.3139954545454,-107.3
2017-02-02 11:35:00,2147.3139954545454,-99.13
2017-02-02 12:43:00,2243.3139954545454,-112.15
2017-02-02 13:18:00,2170.3139954545454,-98.34
2017-02-02 14:27:00,2199.3139954545454,-111.19
2017-02-02 15:01:00,2125.3139954545454,-103.68
2017-02-02 16:10:00,2158.3139954545454,-111.24
2017-02-02 16:44:00,2141.3139954545454,-107.1
2017-02-02 17:53:00,2169.3139954545454,-109.0
2017-02-02 18:27:00,2200.3139954545454,-104.64
2017-02-02 19:36:00,2262.3139954545454,-107.69
2017-02-02 20:10:00,2210.3139954545454,-105.78
2017-02-02 21:19:00,2173.3139954545454,-99.83
2017-02-02 21:54:00,2167.3139954545454,-103.91
2017-02-02 23:02:00,2210.3139954545454,-107.03
2017-02-02 23:37:00,2250.3139954545454,-113.37
